-0.4882	0.65674	0.63595	-0.20623	-0.48244	0.37029	0.20675	0.055284	0.039375	-0.046933	-0.0049663
-0.90855	0.54531	0.62015	0.15219	0.22924	0.13759	0.034594	0.069437	0.025286	-0.003336	0.0020951
-1.0828	0.64407	0.24226	0.12672	-0.19222	0.25291	0.13201	0.03607	0.024461	-0.021523	-0.0011562
-1.2668	0.35225	0.16773	0.070936	0.007322	0.24143	0.091917	0.027252	0.048757	-0.019634	-0.0001023
-1.3449	0.36343	0.53681	0.032044	-0.17471	0.20106	0.10131	0.050245	0.017941	-0.028776	-0.0040127
-1.7558	0.2615	0.10139	0.24848	-0.17638	0.18938	0.10337	0.00027511	0.011761	-0.023025	-0.0029215
2.0767	-2.4722	-1.5305	-1.1408	-0.062316	0.34601	0.32141	-0.30145	0.12376	-0.017127	0.00068736
-1.7081	-1.7435	0.74427	-0.84868	-0.058946	0.1145	-0.016952	-0.025571	-0.0060001	-0.052424	-0.015063
-0.012435	-1.5956	0.36023	-0.98324	-0.25129	0.10472	0.16289	0.0033788	0.048557	-0.055679	-0.012311
-1.6066	-0.81402	0.31852	-0.16912	-0.089304	0.0077867	0.011919	-0.01864	0.034069	-0.022121	-0.0038351
-0.049097	-0.71299	0.23825	-0.71345	-0.37489	-0.095449	0.14166	-0.15611	0.046438	-0.031403	-0.0099442
-0.27824	-0.7253	0.58961	-0.46924	-0.22997	0.23132	0.18862	-0.076572	0.037185	-0.043603	-0.0089072
0.51812	-1.9081	0.74512	-1.0681	0.28007	-0.25402	-0.015756	0.16084	0.05582	0.027328	0.0092676
-0.60859	0.079722	0.66071	-0.36184	-0.80682	-0.0005871	0.21453	-0.15537	0.06674	-0.066082	-0.014105
-1.7981	0.18664	0.12948	0.1411	-0.096671	0.28369	0.092863	0.020168	0.025839	-0.026879	-0.0025841
0.094575	0.018533	0.10151	-0.2399	-0.12206	-0.37696	0.048549	-0.11297	-0.084078	0.026395	-0.0058771
-0.11124	0.10782	0.58998	-0.54108	-0.30821	0.021184	0.13788	-0.053064	0.051847	-0.031625	-0.0072279
-1.2371	0.16015	-0.24404	0.15205	0.32408	-0.067622	-0.019173	0.082251	0.00092284	0.017295	0.0034098
-1.5763	0.3689	0.13802	0.41131	0.26467	-0.16119	-0.036182	0.020169	-0.014449	0.020006	0.0018797
-0.071031	-0.32337	0.59088	-0.65753	-0.56772	-0.46343	0.10353	-0.14715	0.076847	-0.029995	-0.011189
-1.7259	0.40164	0.14699	0.50001	0.20555	0.047177	0.020636	0.04687	0.032737	0.0029144	0.0035978
-0.51879	0.37378	0.55952	-0.27856	-0.28753	0.061058	0.11731	-0.057524	0.02696	-0.022682	-0.0054789
-0.20154	0.89367	0.83811	-0.41871	-0.76645	0.46544	0.25705	0.04632	0.034712	-0.056608	-0.0062458
-0.88752	-0.53348	-0.22099	0.074214	-0.21836	-0.27972	0.052933	-0.092369	-0.028168	0.010716	-0.0030649
-1.3759	0.42311	0.12378	0.15746	-0.21457	0.1761	0.1068	0.0772	0.0094728	-0.021471	-0.0017189
-1.8616	0.30375	-0.4672	0.576	0.37906	0.02688	0.0044065	0.018625	0.043057	0.013149	0.0054657
-1.761	0.30542	-0.039442	0.29554	0.165	0.18631	0.049772	0.0061851	0.016891	-0.0033378	0.0010765
-1.5051	0.3178	0.16601	0.24426	0.047829	0.033807	0.030068	0.079825	0.022271	-0.0056833	0.0010233
-1.6408	0.31471	-0.34152	0.27331	-0.0060325	0.21314	0.093206	0.06151	-0.0067427	-0.0093047	-0.00028761
-1.8082	0.093524	-0.18559	0.41664	0.15944	-0.064034	-0.0077815	0.029974	0.032962	0.0073932	0.0034966
-1.8794	0.1387	0.0036418	0.3392	0.43866	0.073527	-0.036792	0.067742	0.0049964	0.016777	0.005244
-1.255	0.183	0.26265	0.17144	0.30555	-0.092041	-0.016333	-0.032903	-0.0034304	0.021314	0.0032346
-1.8497	-3.1028	1.619	-1.1805	-0.21691	-0.21754	-0.051093	-0.025843	-0.10418	-0.064977	-0.027249
1.2022	-1.6201	0.39776	-1.0352	-0.16322	-0.065536	0.23466	-0.07024	0.0909	-0.023874	-0.004161
0.54578	-1.3926	0.25427	-1.5112	-0.38153	0.0099484	0.21227	-0.13134	0.0073132	-0.060293	-0.021483
-0.65646	-0.35969	-0.10845	-0.10327	-0.19735	-0.28863	0.046016	-0.096603	0.020165	0.0044878	-0.00088751
-1.7391	-1.0838	-0.73834	-0.16766	-0.31006	-0.7181	-0.12335	-0.22838	0.062887	0.019018	0.0006768
0.14823	-2.1087	-0.13911	-1.7513	-0.26088	0.11113	0.12497	0.040837	-0.016011	-0.069602	-0.020799
-0.17634	-0.57101	0.038557	-0.63988	-0.18854	-0.080574	0.10305	-0.13563	0.044017	-0.015464	-0.0057474
-2.1494	-0.016073	0.088397	0.19503	-0.091473	0.24886	0.060895	0.031915	0.024009	-0.029665	-0.0031907
-2.0792	-0.023603	-0.076232	0.32752	0.11071	0.071472	0.0024935	0.033447	0.029822	-0.0033549	0.002026
-1.8823	0.11521	0.3393	0.34841	0.23425	0.031543	-0.012497	0.0015465	0.032607	0.005979	0.0033605
-1.5883	0.16468	0.25751	0.1489	0.14904	0.15798	0.04281	-0.0010717	0.028281	-0.0064507	0.00062469
-1.9568	-0.043754	0.13896	0.31113	0.41693	0.035834	-0.057522	0.063001	0.0081681	0.01846	0.0056231
-2.2766	-0.0028581	0.12838	0.35891	0.14998	0.10913	-0.0092406	0.02682	0.028092	-0.0042047	0.0020595
-2.4352	-0.25063	-0.082888	0.38549	0.1828	0.16889	-0.017646	0.016997	0.028561	-0.0036178	0.0029483
-2.5577	-0.37948	0.076006	0.3463	0.188	0.15567	-0.04403	0.026622	0.0112	-0.0022288	0.0023629
-2.649	-0.36325	0.16265	0.34752	0.20597	0.15977	-0.049912	-0.023123	0.029593	-0.0027362	0.0025498
-2.5431	-0.3577	0.31958	0.23489	0.075083	0.20961	-0.020623	0.024402	0.02007	-0.019927	-0.001157
-2.6709	-0.33789	0.17125	0.34002	0.22041	0.174	-0.052702	-0.010301	0.041661	-0.0048308	0.0031542
-2.6875	-0.45442	0.23765	0.33907	0.22034	0.18727	-0.056529	-0.022705	0.038261	-0.0047378	0.0030895
-2.6792	-0.52204	0.24823	0.32161	0.20158	0.16463	-0.068955	0.032507	0.033038	-0.0059219	0.0033274
-2.6815	-0.46652	0.21461	0.29677	0.20654	0.14448	-0.066063	-0.031768	0.04362	-0.0039964	0.0029367
-2.4605	-0.42615	0.24238	0.18335	0.094325	0.24691	-0.01333	0.019615	0.018943	-0.020127	-0.0012231
-2.6953	-0.47647	0.25188	0.33342	0.21848	0.18687	-0.061548	0.0069174	0.028358	-0.0047642	0.0030632
-2.804	-0.56	0.35821	0.25005	0.25359	0.20072	-0.086466	0.01792	0.023295	-0.0048911	0.0027573
-2.7481	-0.54476	0.30339	0.26915	0.23264	0.17479	-0.075302	-0.041745	0.041601	-0.0042659	0.0028776
-2.8344	-0.56847	0.41242	0.2992	0.20138	0.12226	-0.093843	-0.0149	0.043042	-0.0049032	0.0031137
-2.7778	-0.47032	0.33863	0.35209	0.18792	0.12288	-0.07938	0.0091615	0.042279	-0.0055085	0.0033417
-2.4783	-0.60181	0.18677	0.2132	0.30107	0.049302	-0.099733	0.017961	0.010606	0.014356	0.0052389
-2.7568	-0.70399	0.35813	0.2275	0.20941	0.14508	-0.098656	0.026022	0.035491	-0.0059735	0.0032434
-2.8026	-0.59136	0.40452	0.32938	0.18926	0.12569	-0.08811	-0.012172	0.050843	-0.0062016	0.0035291
-2.8903	-0.63078	0.48799	0.28125	0.22238	0.1508	-0.10212	-0.00202	0.032838	-0.0049816	0.0029192
-2.6847	-0.59258	0.45055	0.33973	0.28684	0.037251	-0.11132	-0.0059925	0.037239	0.011999	0.0065506
-2.8862	-0.64173	0.48064	0.26653	0.21527	0.13279	-0.1047	-0.012111	0.028751	-0.0037235	0.00259
-2.8111	-0.69177	0.39431	0.19707	0.23632	0.16149	-0.10268	-0.002614	0.034278	-0.0049435	0.002884
-2.8674	-0.65954	0.4717	0.27236	0.20578	0.12497	-0.10409	-0.014378	0.038472	-0.0047163	0.0029468
-2.8463	-0.66569	0.45998	0.28791	0.19487	0.11978	-0.10096	-0.0066514	0.029764	-0.0039642	0.0027818
-2.8323	-0.80085	0.44184	0.1573	0.22779	0.13943	-0.11459	-0.015637	0.01758	-0.0023191	0.0020842
-0.013507	-3.0878	-1.0818	-0.73775	0.35528	0.30473	0.05954	-0.29281	0.10365	0.034633	0.015818
0.018183	-2.7086	-0.24342	-2.0404	-0.18494	-0.10592	-0.01475	0.32992	-0.031269	-0.057983	-0.016939
0.66615	-1.448	0.36178	-1.7337	-0.50968	0.023174	0.21887	-0.0079799	0.016	-0.084768	-0.025541
-0.35244	-1.0633	-0.053613	-0.2406	0.22338	-0.62701	-0.10511	0.054978	-0.057162	0.065346	0.0073151
1.2553	-1.0367	0.40363	-1.8659	-0.56138	0.28628	0.31015	-0.036316	0.014834	-0.094147	-0.026249
-1.1946	-0.51219	0.19455	-0.35084	-0.080713	0.011313	0.033748	0.041308	-0.033354	-0.01327	-0.0058635
-1.6561	-0.31345	0.53462	-0.10994	-0.12645	0.20525	0.068117	-0.0084153	0.030635	-0.036594	-0.0061405
-1.9966	-0.43455	0.20872	0.08693	-0.070089	0.022492	-0.0015312	-0.0053065	0.023634	-0.016286	-0.0019152
-2.2731	-0.62696	0.27923	0.15993	0.12929	0.069185	-0.046862	-0.007605	0.011403	-0.0021379	0.0015605
-2.1269	-0.54753	0.21556	0.073038	-0.17423	0.11253	0.021667	-0.016511	0.025697	-0.032649	-0.0055813
-1.7514	-0.52982	0.55546	-0.092069	0.12108	0.0561	-0.018125	0.027608	0.046803	-0.010747	0.0010512
-1.1398	-2.9251	0.25932	-1.2608	-0.35826	-0.85384	-0.23508	0.1971	-0.021983	0.0042674	-0.0048653
-1.3361	-0.11778	0.29289	-0.14565	-0.047442	0.077615	0.049102	-0.017649	0.040078	-0.018473	-0.0026691
-1.787	-0.27135	0.26725	0.086618	0.24427	0.0098001	-0.040416	0.043183	0.014894	0.0084085	0.0037712
0.41812	-0.44148	0.95104	-1.0438	-0.70775	0.17886	0.26921	-0.0010694	-0.021024	-0.080592	-0.020458
-1.81	-0.43154	-0.20386	0.2746	0.4397	-0.15709	-0.092288	0.039432	-0.069907	0.048596	0.008787
-2.5087	-0.55074	0.0043448	0.14602	0.22633	0.1631	-0.06465	0.010668	0.016561	-0.0019081	0.0022864
-1.9659	-0.63691	0.071058	0.014462	0.25145	-0.008556	-0.07047	0.013012	0.0038766	0.014526	0.0035372
-2.0369	-0.55735	0.62525	0.088328	0.27628	0.059563	-0.062382	0.054268	0.019255	0.0071939	0.0043204
-1.6133	-1.3475	0.54008	0.8017	0.11736	0.028197	0.028433	-0.044586	-0.053998	0.035283	0.0094139
-2.6335	-0.91864	0.50283	-0.051647	0.10117	0.17253	-0.082105	-0.016228	0.022083	-0.02308	-0.0030878
-2.8106	-1.0606	0.44597	-0.017141	0.23635	0.11575	-0.14367	-0.027054	0.014352	-0.0011267	0.0017544
-2.9844	-1.0595	0.67946	0.10915	0.20082	0.074438	-0.15711	-0.038512	0.031578	-0.0030167	0.0023642
-2.8567	-1.196	0.73502	0.05621	0.26363	-0.07615	-0.19564	-0.04036	0.034577	0.019027	0.006902
-2.2853	-1.0995	0.31931	-0.18356	0.18814	0.07009	-0.092037	-0.072027	0.024453	-0.0013618	0.00041623
-1.9581	-0.9873	0.8388	-0.26788	0.088125	-0.069721	-0.071585	0.0068645	0.023039	-0.0066249	-0.0013614
-2.3644	-0.94308	0.60532	0.048093	0.29064	0.042935	-0.10742	0.0072873	0.0058904	0.014881	0.005101
-2.3475	-1.0098	0.77936	-0.22823	-0.26906	0.087063	-0.0090101	-0.082129	0.031162	-0.062616	-0.015016
-1.1467	-2.3144	-0.014403	-1.3958	-0.30223	-0.090393	-0.038903	0.006178	0.0031819	-0.072486	-0.021685
-1.0617	-1.3962	0.34779	-0.9786	-0.75087	-0.21459	0.10143	-0.16257	0.014959	-0.09727	-0.030395
-2.2598	-0.89074	0.6368	-0.25819	-0.24462	0.13668	0.0015803	-0.025227	-0.015642	-0.054481	-0.014764
-2.7242	-0.82841	0.32663	0.12149	0.21473	0.1326	-0.11328	0.039542	0.018431	-0.0040507	0.0025426
-2.9347	-0.82573	0.57355	0.19686	0.21166	0.11341	-0.13112	0.0032143	0.037743	-0.0054816	0.0030605
-2.8658	-0.66395	0.46743	0.2642	0.20147	0.11414	-0.10522	-0.019969	0.030701	-0.003343	0.0025554
-2.7589	-0.68722	0.33005	0.18369	0.19813	0.10268	-0.10852	0.0361	0.020073	-0.0033804	0.0024687
-2.7022	-0.60212	0.5233	0.115	0.12179	0.23196	-0.057311	0.018457	0.029059	-0.024452	-0.0018316
-0.8857	-2.2176	-0.49434	-1.4845	0.072421	-0.016366	-0.049369	-0.19478	0.10039	-0.027693	-0.0072736
-0.61202	-1.8153	-0.8439	-1.0254	0.13317	-0.24913	-0.062824	-0.15575	-0.017142	0.031247	-5.1743e-05
-2.7438	-0.51957	0.27418	0.24264	0.2227	0.14458	-0.082619	-0.016189	0.031717	-0.0032063	0.0025503
-2.7033	-0.62242	0.25956	0.21345	0.17867	0.08259	-0.09698	0.023711	0.01947	-0.0022402	0.0022653
-2.7667	-0.57635	0.31658	0.23219	0.22531	0.15361	-0.091959	0.027429	0.02426	-0.0044082	0.0028897
-2.8188	-0.47358	0.37001	0.32664	0.2073	0.13295	-0.082136	-0.025513	0.041496	-0.0042409	0.002929
-2.4725	-0.37913	0.41425	0.23712	0.14218	0.045112	-0.058559	-0.022583	0.044607	-0.0046558	0.0020124
-2.7827	-0.47507	0.32589	0.31505	0.17725	0.085189	-0.085021	-0.0082958	0.011709	-0.00030369	0.0018047
-2.7177	-0.6378	0.30448	0.25837	0.19693	0.13334	-0.084086	-0.0028628	0.0091836	-0.0013707	0.0020221
-2.6777	-0.55784	0.20154	0.20235	0.19016	0.088825	-0.087984	-0.009729	0.022488	-0.0010973	0.0020934
-2.7661	-0.5957	0.31704	0.21862	0.22028	0.13918	-0.093407	0.0059172	0.019102	-0.002656	0.0022584
-2.7193	-0.6209	0.3066	0.27243	0.20429	0.15177	-0.083071	0.018043	0.025622	-0.0044846	0.0029262
-2.7944	-0.59743	0.36208	0.2462	0.24602	0.18987	-0.085703	-0.01318	0.027077	-0.0040871	0.0026403
-2.6132	-0.54045	0.42816	0.16011	0.081706	0.1952	-0.043756	0.022342	0.0087619	-0.020571	-0.0019403
-2.7659	-0.60718	0.33333	0.25049	0.1671	0.059881	-0.10214	-0.0045707	0.046677	-0.0042784	0.003092
-2.815	-0.58182	0.38994	0.28398	0.18633	0.094355	-0.098308	-0.013278	0.052144	-0.0054302	0.0033205
-2.905	-0.61963	0.48724	0.25942	0.22578	0.14149	-0.10647	-0.003492	0.027444	-0.0039576	0.0025892
-2.8947	-0.63033	0.48801	0.2727	0.22339	0.14712	-0.10397	-0.0045841	0.035312	-0.0050579	0.0029277
-2.9003	-0.60551	0.51364	0.34477	0.16104	0.067768	-0.10953	0.014481	0.047317	-0.0060229	0.0034713
-2.7934	-0.59484	0.61125	0.11234	0.13646	0.22899	-0.062559	-0.043722	0.034119	-0.022788	-0.0022715
-2.867	-0.54566	0.44491	0.31484	0.22534	0.16187	-0.089187	-0.015758	0.035885	-0.0048303	0.002952
-2.8873	-0.63743	0.49086	0.28737	0.22197	0.15421	-0.10056	-0.0061494	0.033985	-0.0051093	0.0030379
-2.8501	-0.66514	0.46308	0.28645	0.1979	0.12321	-0.10155	-0.0072699	0.03667	-0.004823	0.0030366
-2.7801	-0.65154	0.54016	0.2731	0.31962	0.05269	-0.12723	-0.020921	0.024464	0.0145	0.0061828
0.41473	-3.0221	0.10784	-2.5575	-0.075838	-0.05523	0.064719	0.24639	-0.137	-0.054648	-0.026685
-1.4324	-1.9722	-0.21253	-0.88699	0.37295	-0.19305	-0.17389	-0.088343	0.088748	0.03998	0.012306
-0.73845	-2.1965	0.13265	-1.4532	-0.091692	0.059865	0.016904	0.022875	-0.023063	-0.049761	-0.016857
-1.5005	-1.2554	0.31886	-0.56862	-0.48204	-0.23714	0.023198	-0.17224	0.023669	-0.05305	-0.018135
-1.3537	-2.2823	0.88473	-1.1299	-0.30959	-0.31103	-0.049867	0.065881	-0.031309	-0.054179	-0.019689
-2.2598	-1.2999	0.44298	-0.33668	-0.19633	-0.065072	-0.071916	-0.056154	-0.025407	-0.034438	-0.012318
-1.4402	-1.3118	0.59491	-0.57917	-0.2087	-0.29484	-0.040908	-0.037397	-0.004108	-0.017612	-0.0093452
0.081279	-1.4027	0.42033	-1.4633	-0.52995	0.2432	0.24503	-0.074066	0.058271	-0.11146	-0.028322
-1.2089	-1.2272	0.29447	-0.69462	-0.018382	0.024508	0.017698	-0.05977	-0.0031748	-0.020548	-0.0083752
-2.9527	-0.7259	0.54738	0.19169	0.22984	0.11997	-0.1244	-0.03003	0.029076	-0.0028943	0.0022814
-1.0263	-1.0442	0.64791	-0.71861	-0.40339	-0.055805	0.088736	-0.056896	-0.0081531	-0.056098	-0.018401
-1.6789	-1.2443	0.18564	-0.59024	-0.17679	-0.036579	-0.0098654	-0.13202	0.017411	-0.036242	-0.012336
-2.6413	-0.65164	0.18538	0.15675	0.21738	0.13696	-0.087269	-0.011086	0.041068	-0.0042103	0.0028589
-0.85392	-1.5589	0.25278	-0.96101	-0.25965	-0.090278	0.022517	0.066651	-0.028375	-0.039971	-0.013913
-1.5406	-0.68233	0.50374	-0.20355	-0.2356	0.045326	0.042874	0.058882	0.0025435	-0.037416	-0.0082783
-1.5208	-1.0137	0.53469	-0.33064	-0.35944	-0.19943	0.016003	-0.050628	-0.092638	-0.021637	-0.014817
-1.1928	-0.96557	0.36363	-0.28947	-0.26337	-0.24074	0.032658	-0.066548	-0.091906	-0.0039835	-0.01093
-1.4304	-1.9835	-1.0995	-1.1476	0.25008	0.0082571	-0.12687	-0.27023	0.058236	0.0094942	0.0021379
-1.0121	-1.0134	0.47148	-0.64543	-0.83875	-0.52235	0.069968	-0.1903	0.079419	-0.069718	-0.020719
-2.7184	-0.6428	0.28956	0.2242	0.18862	0.10203	-0.091362	-0.010554	0.0080146	-0.00016382	0.0017144
-1.0563	-1.7894	0.11815	-1.1916	0.057985	0.047457	-0.038162	0.10507	0.01362	-0.031272	-0.0074041
-1.0393	-0.97499	0.39732	-0.27439	-0.083475	-0.16639	0.01504	-0.012909	0.0075849	-0.0031491	-0.0020754
-1.1962	-1.1701	0.085189	-0.42036	-0.095941	-0.26789	-0.042115	0.0067033	-0.032405	0.0058657	-0.0035275
-1.3505	-0.54933	0.85326	-0.30607	-0.056668	0.046296	0.032357	0.035957	0.029039	-0.027197	-0.0051546
-1.0695	-1.2094	0.27026	-0.7442	-0.35047	0.016143	0.094017	-0.13887	-0.0059741	-0.0545	-0.018645
-1.2548	-0.89884	0.69277	-0.32485	-0.42984	-0.27801	0.045272	-0.074563	-0.040469	-0.027828	-0.013912
-0.13202	-0.96671	0.73807	-0.93951	-0.24625	0.03003	0.16108	-0.070435	0.0021314	-0.043411	-0.014347
0.97383	-3.8794	-0.65857	-1.5827	-0.50623	0.20767	0.17214	0.38596	-0.016475	-0.09911	-0.017875
-1.63	-1.33	-0.081057	-0.48697	-0.080315	-0.062435	-0.051864	0.019305	-0.018618	-0.014894	-0.0057565
-2.6334	-1.072	0.29864	0.048404	0.14779	0.02958	-0.12737	-0.026882	0.019807	-0.00026623	0.0020841
-1.9381	-1.0776	0.73458	-0.1737	-0.16701	-0.1693	-0.044931	-0.015708	-0.033561	-0.015364	-0.0078917
-1.1674	-0.97778	0.81703	-0.59024	-0.35625	0.035318	0.10459	-0.068215	0.068136	-0.069816	-0.016086
-2.5025	-0.92149	0.061652	-0.044581	0.20947	0.10016	-0.10663	-0.0088569	0.013264	-4.7947e-05	0.0017918
-2.5342	-1.1963	0.15191	-0.16449	0.20496	0.063604	-0.13591	-0.070871	0.043571	-0.0011004	0.0020855
-2.9678	-1.4453	0.73737	-0.075808	0.2028	0.051325	-0.19393	-0.058802	0.048415	-0.004329	0.0026841
-3.1074	-1.3018	0.85225	-0.0047258	0.22379	0.075056	-0.19687	-0.020699	0.031679	-0.0043043	0.002433
-2.8564	-1.1271	0.81616	-0.033222	0.051794	0.070329	-0.12597	-0.040937	0.038353	-0.025894	-0.0035057
-2.3625	-1.3993	0.74518	-0.33627	0.046204	0.063983	-0.090191	-0.046974	0.010362	-0.025705	-0.0065294
-2.271	-1.5334	0.92482	-0.50969	-0.092907	0.060075	-0.069032	-0.017095	0.032084	-0.054728	-0.012206
-2.8428	-1.255	0.82682	-0.090369	0.040678	0.044429	-0.1383	-0.042377	0.037283	-0.026146	-0.0038241
-2.7265	-1.4336	0.987	-0.3114	0.015428	0.22974	-0.088357	-0.042057	-0.0029352	-0.050688	-0.012204
-3.1167	-1.6203	0.91415	-0.17867	0.24455	0.080251	-0.23301	0.0069914	0.033541	-0.0060216	0.0026917
-2.4739	-1.3829	1.0373	-0.27659	0.20452	0.068325	-0.12414	-0.00011353	0.037603	-0.010477	0.00029338
-2.9018	-1.3323	0.62839	-0.07205	0.25189	0.14259	-0.16965	-0.015559	0.0066084	-0.0021588	0.0017747
-2.9463	-1.1682	0.6504	0.027428	0.2336	0.1233	-0.1641	0.003418	0.034467	-0.0057761	0.0029312
-2.8351	-1.1622	0.79822	-0.067342	0.11361	0.17218	-0.11226	-0.057023	0.027899	-0.02587	-0.003844
-2.8759	-1.5001	0.90891	-0.20301	0.081865	0.085991	-0.15514	-0.070144	0.055141	-0.030589	-0.0038442
-2.8119	-1.2942	0.79145	-0.13504	0.070892	0.08626	-0.13087	-0.060104	0.016127	-0.024341	-0.0048547
-3.1367	-1.5476	0.91454	-0.15916	0.26978	0.11186	-0.21896	-0.053779	0.028269	-0.0035526	0.001993
-2.8667	-1.2726	0.54962	-0.10494	0.23315	0.087174	-0.17219	-0.045896	0.029158	-0.002128	0.0020372
-3.0203	-1.2362	0.7409	0.011033	0.18046	0.01514	-0.19037	-0.011054	0.026974	-0.0027009	0.0024635
-3.0404	-1.3317	0.77523	-0.055322	0.25218	0.12297	-0.18999	-2.8458e-05	0.016733	-0.0039144	0.0021324
-2.9021	-1.4544	0.6574	-0.11688	0.23289	0.1058	-0.18527	-0.020158	0.0196	-0.0030948	0.0021594
-3.0328	-1.5773	0.82485	-0.14557	0.20724	0.039432	-0.22101	-0.0075852	0.031346	-0.0042695	0.0023844
-3.0761	-1.1918	0.81022	0.067565	0.23127	0.11426	-0.17703	-0.0021316	0.029544	-0.005413	0.0027885
-2.7044	-1.1925	0.91799	-0.1998	-0.03545	0.16852	-0.079039	-0.020497	0.017852	-0.049554	-0.010554
-2.9655	-1.4571	0.74615	-0.06336	0.20194	0.057252	-0.18945	-0.072147	0.033646	-0.0023186	0.0021293
-1.7221	-1.222	1.1623	-0.5549	-0.10636	0.11193	0.024431	0.024891	0.017993	-0.055547	-0.013316
-2.7549	-1.064	0.69139	-0.032751	0.079632	0.1365	-0.10386	-0.018769	0.021757	-0.024772	-0.003606
-2.7815	-1.1115	0.63632	0.073031	0.31155	0.021912	-0.16843	-0.017546	0.0022816	0.019793	0.006164
-1.3756	-2.5081	0.032017	-1.335	-0.049654	0.084212	-0.084014	0.036007	0.010167	-0.05476	-0.014514
-2.849	-1.1469	0.70419	0.039124	0.34029	0.052661	-0.18274	0.021444	0.022049	0.016057	0.007309
-1.7538	-3.0765	-0.084188	-1.2654	-0.096077	-0.21976	-0.26461	0.23039	-0.017024	-0.028225	-0.0063925
0.55667	-0.84481	0.72334	-1.4806	-0.97841	0.43817	0.37978	-0.027007	-0.011531	-0.14009	-0.03459
-1.3018	-0.5605	0.53357	-0.23114	0.027324	-0.052452	-0.0052027	0.082147	-0.0052215	-0.0060127	-0.0010692
-2.5746	-0.50823	0.39827	0.20499	0.081624	0.21264	-0.028184	-0.02619	0.047989	-0.023682	-0.0011246
-2.2933	-0.51405	0.35245	0.019764	-0.044113	0.28084	0.015054	0.021696	0.031208	-0.03782	-0.004752
